job ID,task index,max(maximum CPU rate),avg_CPU_rate
6377913906,399,0.9443,0.36402196788306657
6377913906,395,0.9531,0.3634186671438834
6377913906,11,0.9658,0.3633615656419554
6382260163,141,0.876,0.36312794047795854
6349495357,32,0.8662,0.3629057234814602
6382337972,26,0.9199,0.36284839772534644
6464224372,136,7.711,0.3628457051099447
6382337972,8,0.9365,0.36282879108330235
6347798876,28,0.8545,0.36270831637247875
6402715861,134,0.9707,0.3625021264597308
6464224372,213,7.523,0.3623441194087112
6382337972,40,1.566,0.3621820275322534
6402715861,190,0.9307,0.3621795205440971
6377914363,282,0.8945,0.3619916634440112
6402715861,154,0.8721,0.36178273487686446
6402715861,279,0.9189,0.3617787777329795
6382260163,181,0.9219,0.3617520746930192
6382260163,180,0.876,0.3616253316674071
6349495357,18,0.9346,0.3612711035581142
6464224372,190,1.625,0.36123833383433523
6347815009,18,0.9609,0.36112602323659565
6402715861,265,0.96,0.36089567001077477
6377913906,137,0.8701,0.3606704553692705
6377914363,329,0.9395,0.36055128623099464
6377913906,146,0.96,0.3605064210585422
6382337972,193,0.8887,0.3605016925488599
6347815009,1,0.8789,0.36042847430300234
6377914363,242,0.8721,0.3601659007642108
6402715861,68,0.959,0.3600787089048286
6349472134,35,0.9531,0.35999856504086564
6382337972,172,1.133,0.35995416771038435
6382322787,224,0.4951,0.3594878912263084
6382260163,209,0.8975,0.3594454419876759
6382337972,230,0.9326,0.3593566227937117
6402369371,1910,0.8037,0.3591822200351291
6437821245,8,0.8447,0.35912355858211714
6464224372,170,4.367,0.35910041919103214
6382337972,217,0.8525,0.35907490927175706
6349472134,15,1.367,0.3590082254253348
6382260163,75,0.6543,0.35895650031307014
6464224372,336,1.041,0.3589407085756331
6402715861,238,0.9072,0.3588292873838717
6402715861,137,0.8965,0.3584536496678733
6347798876,31,0.9414,0.35838713399349026
6402715861,83,0.9756,0.3582855546514371
6377914363,269,0.9141,0.3580398678391551
6377913906,31,0.8926,0.35801931568130385
6377914363,249,0.8574,0.35775907091530307
6382260163,133,0.8838,0.35771653351839633
6382260163,87,0.9492,0.3569470014917897
6377914363,120,0.8291,0.35687744569232954
6382260163,101,0.7334,0.35683540095730376
6402715861,282,0.9492,0.35682360333989244
6382337972,80,0.9277,0.35682345084496775
6382337972,202,0.8613,0.3567809814878274
6464224372,120,2.949,0.3567586471646649
6377914363,168,0.8262,0.3566179256470475
6377913906,346,0.8301,0.35655752018647036
6402715861,146,0.8926,0.3565568220136421
6377913906,132,0.9023,0.3564376860158518
6359793838,1,0.8447,0.3564000129699707
6377913906,251,0.7959,0.3563923029966342
6417156362,256,0.5254,0.3563861425167748
6382337972,7,0.9678,0.3563144085152696
6382337972,209,0.9375,0.35624133512222517
6377914363,95,0.9531,0.35622507034401807
6402715861,207,0.96,0.3561691359458824
6464224372,9,6.617,0.356117073738593
6378907546,80,0.9492,0.35598162857682575
6377914363,25,1.771,0.3558747344572718
6402715861,51,0.9277,0.35567228600016926
6382260163,23,0.8867,0.355427261806714
6349495357,21,0.8477,0.3552701873359857
6347798876,34,0.9473,0.35523370036593915
6378907546,112,0.4897,0.3551841130413647
6464224372,250,3.914,0.3550880977758565
6377914363,130,0.9336,0.3550657922834424
6402715861,194,0.8652,0.3546426472769651
6382260163,127,0.8916,0.35454786964692175
6347798876,20,0.5264,0.3545441880926554
6464224372,14,5.531,0.3544896860199618
6382260163,165,0.9268,0.35444039407884703
6417143244,198,0.5234,0.3544287382857874
6464224372,387,14.83,0.35427569426290356
6349495357,2,0.9629,0.35423662029691816
6377913906,165,1.057,0.35396951087750494
6464224372,99,5.789,0.35396625965139245
6377913906,380,0.9473,0.3539466233778512
6347798876,32,0.9463,0.35392046179712733
6377914363,323,5.438,0.3538470936085408
6464224372,59,2.164,0.3536993188155425
6378907546,110,0.8428,0.3536808234639466
6378907546,30,0.8467,0.35364505343438524
6377913906,89,0.9131,0.353575503162574
6402715861,10,0.9092,0.3534115680439364
6464224372,25,34.56,0.3534093518833069
6382322787,2,0.8418,0.3533220747776795
6464224372,362,3.324,0.35332174411301404
6417143244,317,0.9668,0.35324203652562575
6417156362,95,0.9229,0.3532341518148314
6377913906,202,0.9062,0.353225555529611
6377913906,7,0.9053,0.3532063247855856
6349495357,35,0.9375,0.3531269720988348
6382337972,178,0.6846,0.35312546211644075
6402715861,197,0.8887,0.3531245705089532
6402715861,140,0.876,0.35293826306588016
6382260163,59,0.9502,0.3528671264575678
6377913906,415,0.959,0.3527963196975179
6377914363,48,0.9238,0.3527396267435203
6464224372,161,4.797,0.35271179476453746
6382337972,104,0.7275,0.3526319457927126
6417143244,257,0.9541,0.35260403958382086
6464224372,335,1.492,0.35259815381774656
6402715861,335,0.9385,0.3525975024510574
6402715861,18,7.758,0.35213959688553587
6382337972,70,0.96,0.35213830209104346
6402369371,782,0.8662,0.3519727273759517
6382322787,67,0.8896,0.35196379804983735
6382322787,104,0.9268,0.35191574635973666
6382322787,193,1.143,0.3518153633849579
6417105216,309,1.361,0.3518000036478043
6464224372,231,1.859,0.3517335121296432
6382337972,111,0.9443,0.3517185582953971
6402715861,86,0.9346,0.3517108550503118
6464224372,363,23.59,0.3516687180897778
6377914363,162,0.8809,0.35166093087588834
6377914363,309,2.875,0.35163404528118136
6402715861,132,1.295,0.35150309413022895
6382337972,84,0.9131,0.3514483629895205
6464224372,58,4.758,0.35144503039885255
6377913906,388,2.562,0.3513452626583684
6464224372,126,6.562,0.3513110556317817
6347798876,8,0.9492,0.35127672672092175
6377914363,65,0.8359,0.3511964297670472
6382322787,286,0.8965,0.35109400453802664
6382260163,266,0.8174,0.3509786741187175
6417156362,322,0.8857,0.3509440020425245
6417156362,404,0.8438,0.35074783362991485
6377913906,119,0.8057,0.3507415513158776
6377914363,197,0.8896,0.3506926425533103
6378907546,77,0.9033,0.35051857176170287
6402369371,1410,0.5312,0.35039799931374466
6402715861,130,0.9189,0.350007646276416
6382260163,146,1.662,0.3499029365266324
6382260163,173,0.8838,0.3498685611775727
6382260163,255,0.9131,0.34985362977022305
6402715861,33,0.917,0.34973521869895713
6417143244,451,0.8975,0.349719349964289
6464224372,71,12.06,0.3496945084369215
6464224372,286,20.5,0.34953715316222567
6377913906,174,0.8906,0.34949565637442803
6417156362,184,0.8936,0.34948416595580056
6382260163,223,0.5098,0.3493266624243309
6417143244,240,0.9551,0.3492876262986101
6417105216,269,1.027,0.3492831291805487
6402715861,337,0.9482,0.3492769561333781
6464224372,275,11.3,0.3492547148291165
6464224372,368,3.84,0.34921203133578566
6378907546,8,0.96,0.34918560173329233
6349495357,11,0.8633,0.3491599090990018
6378907546,33,0.9424,0.34914065225582036
6382322787,237,0.4956,0.3490652298423811
6382260163,44,0.8154,0.34900060158688573
6417156362,250,0.8975,0.3489856652255791
6349495357,20,0.8311,0.3487887678825895
6464224372,85,12.62,0.34850676190654134
6402715861,108,0.9561,0.3484942861416909
6349499085,11,0.9102,0.34837118488249896
6417156362,3,0.9297,0.3482747976335564
6377914363,294,0.9014,0.348218498793098
6464224372,305,9.156,0.3482164943416137
6377913906,348,0.8887,0.34809774073801236
6464224372,193,6.141,0.3480120890767742
6464224372,162,2.551,0.3479863284220518
6464224372,263,20.88,0.3478664510023447
6417143244,85,0.9561,0.34783396509010345
6382260163,268,0.917,0.347679812941351
6402715861,144,0.9453,0.3476267860470606
6464224372,153,16.06,0.3476196342312953
6377914363,254,0.8438,0.34757599712715354
6377914363,194,0.8984,0.34755128172885935
6464224372,42,12.47,0.3475078878057535
6464224372,390,28.19,0.3474174868679085
6347798876,3,1.346,0.3471468219963404
6347798876,33,0.9678,0.3471365597935678
6464224372,180,11.33,0.3471240572460672
6377914363,69,0.8633,0.34707364155578296
6378907546,180,0.9033,0.3469578990396777
6464224372,350,0.9307,0.34686565900636696
6377913906,107,0.9414,0.3468641215068702
6377913906,189,0.8906,0.3468095048156101
6382260163,179,0.5127,0.3467833732938743
6382260163,197,0.8203,0.3466929340502247
6464224372,172,6.297,0.3466715026384533
6377914363,356,0.8955,0.3466448074090295
6377913906,141,0.8877,0.34654945057991426
6464224372,76,9.734,0.3465234216065237
6349495357,37,0.915,0.3464323466940751
6402715861,341,0.915,0.34640982160427874
6464224372,154,4.477,0.34636024718988945
6382337972,24,0.8936,0.3463331900760143
6382260163,125,0.4707,0.3462457181458982
6378907546,170,0.5391,0.3462061149267746
6402715861,299,0.9033,0.3460030698333867
6377913906,62,0.8799,0.3459139495244017
6377914363,247,0.8457,0.34589728268162745
6417143244,169,0.9121,0.3458075757604092
6464224372,130,8.422,0.345767012638906
6378907546,179,0.7686,0.34575677236508845
6402715861,7,0.5117,0.3455734224366357
6464224372,326,10.08,0.34544565743081895
6377914363,297,1.316,0.3453772130721648
6377914363,193,0.8457,0.34532778556292343
6402369371,1161,0.9209,0.3453099263323979
6378907546,171,0.8857,0.34529992365943535
6464224372,397,5.656,0.3452887254310011
6464224372,261,12.62,0.34527671909012825
6377914363,183,0.8389,0.34523650052558097
6377913906,317,0.8447,0.34519775422813836
6377913906,207,0.8867,0.34495151134776986
6378907546,159,0.5098,0.3448748039414308
6382322787,260,0.9658,0.3448672574959346
6382337972,43,0.9561,0.34485582199836656
6382260163,84,0.874,0.34479919724253705
6382337972,208,0.9316,0.3447396910109092
6377914363,222,1.152,0.34456599888702233
6382322787,306,0.8535,0.34456043157115346
6417143244,445,0.5127,0.34452316413323086
6382260163,168,0.8926,0.3445010392606491
6464224372,365,4.477,0.3444791905282296
6402715861,6,0.9219,0.3443733870475886
6382322787,97,0.7998,0.34434124479594175
6377914363,231,0.8955,0.3441384410019964
6417143244,13,0.959,0.34410857908660547
6377914363,227,0.8906,0.34410319762925307
6377914363,24,0.9639,0.34399527017958464
6402715861,64,0.9219,0.3439042256920532
6402715861,179,0.9082,0.343546724308648
6402715861,50,0.9453,0.3435145429643204
6402369371,1451,0.8936,0.34346709137951786
6382260163,119,0.7549,0.34337675266579026
6402715861,294,13.69,0.34335055154432276
6464224372,2,7.742,0.34332300042120334
6349472134,32,0.8662,0.34331978674225033
6281988817,0,11.52,0.3432917336001992
6402715861,45,0.9531,0.34314781288516577
6402369371,2490,0.9473,0.3429729083383625
6402369371,332,1.256,0.3429410891607404
6382322787,123,0.9355,0.3429030006809626
6464224372,38,2.652,0.34289597612555645
6382260163,232,0.9512,0.3428678134587244
6464224372,247,4.727,0.34284118471970054
6349499085,24,0.9551,0.34279175418196245
6378907546,87,0.6387,0.34273388695770074
6377914363,344,0.915,0.34269367093996456
6382337972,220,0.8945,0.3426762909342263
6382337972,112,0.9141,0.34263482451735233
6464224372,238,2.184,0.3425384760091806
6402365863,516,0.7383,0.34250921743329277
6378907546,45,0.9111,0.342438086376725
6377913906,46,0.9619,0.3424339561477407
6464224372,312,10.36,0.34240601070691284
6417156362,46,1.367,0.34236014298429446
5501666014,0,6.805,0.34235523215129887
6382260163,24,1.016,0.3423471993456284
6382337972,213,0.7861,0.3423432002098046
6377914363,126,0.8955,0.34219773346558213
6464224372,74,23.12,0.3421616582968349
6382322787,80,0.5234,0.3421561585710151
6382322787,62,0.5273,0.3420955210312968
6377914363,392,1.0,0.3420786393606769
6417105216,291,0.9346,0.3420246131863678
6402715861,23,0.7852,0.34201574325561523
6417143244,168,0.5205,0.341984438279178
6377914363,21,1.217,0.3419557980572184
6378907546,6,0.498,0.3419499295248118
6402369371,2172,0.9277,0.3419498184526509
6347815009,15,0.9512,0.3418832432445405
6382337972,181,0.8516,0.34173351334175095
6377914363,253,0.8877,0.34171321333685356
6402715861,295,5.117,0.34166985030917985
6417156362,37,0.9424,0.34155538178414907
6347798876,37,0.8633,0.34143045025974
6464224372,334,9.578,0.3413902941915887
6377914363,394,0.8467,0.3413527107664517
6417156362,253,0.5264,0.34126500176110613
6464224372,324,11.2,0.3411685730295969
6464224372,203,4.359,0.34110301674775806
6349495357,38,1.365,0.34101050809687494
6378907546,147,0.792,0.3409532872028649
6417143244,375,0.9434,0.3409506655492199
6349495357,16,0.832,0.3408557888929193
6382337972,183,0.5049,0.34084959800185805
6377914363,77,0.834,0.340832943524999
6382260163,92,0.9023,0.3408234394592
6382260163,208,0.5801,0.3407268268238113
6382337972,42,0.9492,0.34064486577408387
6402369371,2051,0.958,0.3406418121096347
6382337972,103,0.8799,0.34061999488833616
6417143244,184,0.5654,0.34060237771094154
6402715861,233,2.375,0.34057051207803724
6377913906,290,0.833,0.3405596558150137
6382322787,111,0.5166,0.3405369000174687
6382260163,21,0.9463,0.3405158668756485
6377913906,249,0.9902,0.3404995544761833
6402715861,284,0.9092,0.3404914267427687
6382337972,98,0.8994,0.34048506595233147
6393839021,177,0.9482,0.34047973182139685
6417105216,82,0.8896,0.3404727770170818
6377914363,235,0.8564,0.34046579896627616
6402715861,216,0.8887,0.34046267571310246
6464224372,241,47.06,0.3404480840454004
6393839021,34,0.9814,0.3404121054811593
6382322787,225,0.9785,0.34034441099356627
6464224372,13,8.203,0.34023408770147984
6382260163,77,0.8955,0.34021505271769403
6464224372,131,4.68,0.34013619712284116
6417143244,146,0.501,0.34013531957753
6382260163,245,0.7227,0.34011930342530833
6382260163,144,0.8662,0.34010037733241916
6464224372,398,17.34,0.33995302896285473
6402715861,38,0.8838,0.3397975406468114
6382260163,189,0.4697,0.3397287308160836
6464224372,384,5.453,0.33970935964908805
6382337972,157,0.9199,0.3396287962144318
6464224372,165,1.854,0.3395048366895783
6382260163,12,0.8125,0.3394995658425614
6417130097,191,0.9746,0.33940913087280933
6377914363,80,0.8398,0.33935457283431397
6382260163,89,1.023,0.339347825926619
6349495357,14,0.9629,0.3392678320784138
6378907546,234,0.9395,0.33926234469981864
6377913906,215,0.8975,0.339230154770323
6382337972,211,0.8574,0.33913743660668844
6382337972,30,0.8857,0.33909993415529077
6377914363,196,0.8906,0.33907326630627116
6382337972,122,0.4824,0.33901292585704307
6349495357,17,0.9121,0.33891001519126196
6382260163,227,1.105,0.3388847109551231
6382260163,105,0.9043,0.33883993490599096
6382337972,149,0.7617,0.33878064979217015
6382260163,228,0.8672,0.3387335609586444
6349472134,13,0.9229,0.33872483051295316
6377914363,208,0.8809,0.33869364308027017
6417156362,390,0.8975,0.3385892882277923
6417156362,327,0.9189,0.3384872096939944
6377914363,315,0.8467,0.33847213157527484
6382260163,51,0.9082,0.33843284238901106
6464169443,1605,5.641,0.3384100006272395
6464224372,32,1.486,0.33826599031842003
6377913906,378,0.5488,0.3382477544558545
6417156362,200,0.5371,0.3381760610666658
6382337972,225,0.4609,0.3380931938273451
6438571714,140,29.28,0.3380774963181466
6417156362,16,0.4839,0.3380048537593601
6402715861,219,0.8574,0.33781385169381145
6377914363,67,0.8027,0.33773357175024493
6349499085,21,0.9473,0.33772868879314044
6417156362,221,8.0,0.33769253538921473
6377914363,165,0.8701,0.3376872174391922
6377914363,85,0.8516,0.3376603312169512
6382260163,114,0.8496,0.3375165331798295
6417156362,237,0.9268,0.33749774214811623
6382260163,201,0.5576,0.3374928408574002
6382260163,4,1.254,0.3374911291136717
6464224372,325,14.28,0.3374027860587493
6402715861,303,0.9072,0.33734212720134693
6402715861,221,0.8721,0.3370907740027178
6382322787,5,0.9199,0.3370894382969709
6377914363,53,0.8525,0.33705806801250826
6347798876,16,0.8613,0.3370393992055532
6382260163,167,0.8516,0.3369428871810669
6464224372,181,4.336,0.33692900537507314
6382260163,210,0.6689,0.3369113160064444
6378907546,25,0.8994,0.3368334447565888
6377913906,296,0.9053,0.3366335440627558
6377914363,246,0.8555,0.336450574254351
6382337972,54,0.7812,0.3364253922270357
6464224372,282,3.43,0.3363126054227153
6377914363,280,0.8379,0.3363099620405895
6402715861,314,0.8242,0.3362881361348887
6402715861,298,0.9229,0.33626495318021626
6377914363,365,0.874,0.33614135892795666
6378907546,139,0.8984,0.33611088355870117
6417143244,446,0.9531,0.3359805003856309
6382260163,177,0.4741,0.335877402946547
6382337972,94,0.8223,0.3357251316404224
6464224372,63,1.744,0.3357034824964661
6464224372,139,4.492,0.3355928274897469
6349499085,17,0.8994,0.3355792345261618
6359793838,7,0.4888,0.3353999853134155
6382337972,102,0.8057,0.33537704428255727
6417143244,246,0.9316,0.33528399299029843
6402715861,270,0.8291,0.3352616195292545
6378907546,10,0.8652,0.33523125750278787
6382260163,1,0.8994,0.3351935792234144
6382337972,49,0.8242,0.3350807794020511
6382322787,133,0.5371,0.3350027227643295
6393839021,232,1.352,0.3349293240357656
6347798876,39,0.96,0.3348358109882423
6378907546,157,0.9209,0.334834142588079
6349495357,24,1.268,0.33477108225586916
6377913906,86,0.752,0.3347199149041747
6417130097,51,0.9531,0.33471125044161454
6464224372,46,1.775,0.3346727649396699
6382322787,63,0.4868,0.334598543602624
6393839021,68,0.9414,0.33458955772905885
6382260163,150,0.8506,0.33456913065941385
6464224372,87,1.578,0.3344801023784038
6464224372,62,9.203,0.33440674307327733
6377914363,140,0.874,0.3343905333429575
6402715861,129,0.5771,0.33432239569291206
6377913906,247,0.5166,0.334279789327411
6382260163,166,0.8418,0.33417709024070064
6464224372,307,11.59,0.3341741569813587
6464224372,268,6.633,0.33413398501245756
6382337972,164,0.8857,0.3340842846567587
6464224372,34,5.117,0.33406649226369567
6382337972,170,0.8545,0.33405389869585633
6464224372,107,7.383,0.3340373633321666
6402715861,105,3.719,0.33402806907750865
6377914363,151,0.9326,0.3338427534676157
6393839021,341,0.9033,0.33372930803569034
6464224372,104,7.602,0.33353534641843896
6464224372,353,3.969,0.3335114856338518
6464224372,270,1.055,0.33344547204042546
6377913906,8,0.9277,0.333401614689501
6377914363,108,0.8057,0.3332697563039671
6402715861,306,0.8799,0.33321113959703197
6464224372,1,9.047,0.3331152377116875
6377914363,337,0.875,0.3331126107867541
6382322787,243,0.8428,0.33309669811023923
6377913906,26,0.9072,0.33294810897981125
6377913906,230,0.8145,0.33292187548067886
6382260163,172,0.7676,0.3328510001146545
6417130097,285,0.958,0.3328495007881429
6417143244,420,0.5518,0.3327376663898273
6377913906,326,0.8232,0.3327339412426227
6464224372,232,8.828,0.33271606304223855
6382260163,7,0.8906,0.3326803913068337
6461556873,1705,0.8877,0.33264100216329096
6393839021,253,0.9414,0.33258401171537116
6377914363,301,0.8965,0.3325622500051395
6464224372,258,6.023,0.3325333660358838
6377914363,84,0.8574,0.33245999766513706
6378907546,183,0.8955,0.3324012231397709
6402369371,2904,0.8984,0.33237592692656276
6417130097,208,1.309,0.33234098096311626
6382322787,131,0.8291,0.3323095236264635
6349495357,7,0.9521,0.33227891028010553
6464224372,5,12.28,0.33224277099499655
6377913906,273,2.477,0.3322426472311943
6464224372,50,1.064,0.33216963753398565
6402715861,204,6.078,0.3321329260693996
6377913906,266,0.9014,0.3321113632603859
6464224372,166,5.742,0.3320713347547959
6349472134,16,0.9502,0.3320309759664815
6464224372,388,5.086,0.33201024910845656
6349499085,34,0.9434,0.3319690514545073
6464224372,255,3.613,0.3319251189988507
6382260163,106,0.7881,0.3318686194446248
6377914363,156,0.8789,0.3318678702072551
6402369371,122,0.9199,0.3318580368406732
6377914363,199,0.6963,0.33179035764520187
6382260163,15,0.9365,0.3317351263613091
6377914363,229,0.9004,0.3317030125139614
6377914363,99,0.8955,0.33166795832221396
6359793838,28,0.6055,0.33149999380111694
6402715861,191,1.35,0.3313389831009166
6377914363,182,2.879,0.3313230720564856
6382337972,221,1.488,0.3312689093767073
6464224372,69,3.734,0.3312516240681471
6417143244,348,0.5352,0.3312401475268416
6377914363,49,0.8789,0.3311887885876266
6464224372,355,5.242,0.3309249280126053
6382337972,135,0.8359,0.33089217987038533
6402369371,883,0.9531,0.33088110997858977
6402715861,246,0.8477,0.3308664343619187
6377913906,233,0.4751,0.33086096430633916
6377913906,339,0.7939,0.3308283388832933
6382337972,93,0.8477,0.33080761546840554
6402369371,1723,0.9395,0.3307649076492949
6464224372,31,2.109,0.3306752642126412
6417130097,394,0.9678,0.3306744570581941
6417156362,308,0.5049,0.3306626755511388
6382260163,46,0.877,0.3302501862272038
6382260163,188,0.8379,0.3301790734675402
6349472134,0,0.9502,0.33011624017102725
6417143244,172,0.9609,0.3301157978712581
6382337972,161,1.41,0.3300892088911496
6464224372,119,5.844,0.33001042064538016
6464224372,249,6.523,0.32999320943946514
6464224372,218,7.453,0.3298287985547826
6382260163,122,0.9023,0.3297229975345545
6377913906,18,3.629,0.3297197372376104
6464224372,112,5.102,0.3296037256651552
6417156362,208,0.8262,0.32954841522344697
6464224372,273,4.188,0.3295275857147146
6382260163,126,0.7715,0.3294969702993209
6460487882,13,0.9736,0.3294548340296994
6417143244,115,0.8906,0.3294186223356519
6377914363,334,0.8398,0.32939391397563406
6347798876,0,0.8975,0.3292869140683858
6377913906,241,0.8145,0.3292436882984475
6417130097,145,0.9541,0.32911337495897897
6464224372,135,6.141,0.32910152984368324
6402369371,1009,0.835,0.3289735999593342
6464224372,216,7.844,0.32895100518784515
6349495357,29,0.8291,0.3289483646015552
6417143244,81,0.9453,0.3289412393933162
6378907546,224,0.9463,0.3289092524937587
6464224372,134,2.664,0.3288446301560319
6402715861,327,0.7939,0.328807814254625
6377913906,159,0.9492,0.3287025560081626
